Stock,Weight,Inds,Weight_flies,Sex,Treatment,Set,MitoNuc,Mito,Nuc,weight_per_fly,Build
4A,0.956596,20,0.971312,M,Control,9,ZW133_Ore,ZW133,Ore,0.000735799999999998,A
4A,1.016798,16,1.034514,F,Rotenone,2,ZW133_Ore,ZW133,Ore,0.00110724999999999,A
4A,0.993904,13,1.009938,F,Control,9,ZW133_Ore,ZW133,Ore,0.00123338461538461,A
4A,0.995906,18,1.009518,M,Rotenone,2,ZW133_Ore,ZW133,Ore,0.00075622222222222,A
4A,1.02668,19,1.0495,F,Rotenone,9,ZW133_Ore,ZW133,Ore,0.00120105263157895,A
4A,0.996288,20,1.019646,F,Control,2,ZW133_Ore,ZW133,Ore,0.00116790000000001,A
4A,0.940072,16,0.980638,M,Control,2,ZW133_Ore,ZW133,Ore,0.002535375,A
4A,1.003098,14,1.020102,F,Control,9,ZW133_Ore,ZW133,Ore,0.00121457142857143,A
4A,0.991996,15,1.010746,F,Control,9,ZW133_Ore,ZW133,Ore,0.00125,A
4A,0.956374,18,0.969208,M,Control,2,ZW133_Ore,ZW133,Ore,0.000713000000000001,A
4A,1.0078,20,1.022576,M,Rotenone,9,ZW133_Ore,ZW133,Ore,0.000738799999999995,A
4A,1.0237,18,1.044938,F,Rotenone,9,ZW133_Ore,ZW133,Ore,0.00117988888888888,A
4A,0.974708,19,0.989018,M,Control,9,ZW133_Ore,ZW133,Ore,0.000753157894736839,A
4A,1.00286,17,1.024848,F,Control,2,ZW133_Ore,ZW133,Ore,0.00129341176470588,A
4A,1.004842,18,1.019752,M,Rotenone,9,ZW133_Ore,ZW133,Ore,0.000828333333333332,A
4B,0.999458,23,1.02866,F,Rotenone,9,ZW133_Ore,ZW133,Ore,0.00126965217391304,B
4B,1.001936,8,1.012888,F,Control,2,ZW133_Ore,ZW133,Ore,0.00136900000000001,B
4B,1.011546,19,1.036202,F,Rotenone,9,ZW133_Ore,ZW133,Ore,0.00129768421052632,B
4B,1.01475,12,1.029756,F,Rotenone,2,ZW133_Ore,ZW133,Ore,0.00125049999999999,B
4B,0.992238,19,1.015898,F,Control,9,ZW133_Ore,ZW133,Ore,0.00124526315789474,B
4B,0.956078,21,0.972344,M,Control,9,ZW133_Ore,ZW133,Ore,0.000774571428571429,B
4B,0.96361,18,0.9977324,M,Control,9,ZW133_Ore,ZW133,Ore,0.00189568888888889,B
4B,1.017262,20,1.03741,F,Rotenone,2,ZW133_Ore,ZW133,Ore,0.00100739999999999,B
4B,1.004358,21,1.022314,M,Rotenone,9,ZW133_Ore,ZW133,Ore,0.000855047619047612,B
4B,1.011776,21,1.038936,F,Rotenone,9,ZW133_Ore,ZW133,Ore,0.00129333333333334,B
4B,0.985496,17,0.997784,M,Control,9,ZW133_Ore,ZW133,Ore,0.000722823529411763,B
4B,1.000572,20,1.01758,M,Rotenone,9,ZW133_Ore,ZW133,Ore,0.000850399999999996,B
4B,1.011344,19,1.028226,M,Rotenone,2,ZW133_Ore,ZW133,Ore,0.000888526315789477,B
4B,1.00982,21,1.027004,M,Rotenone,2,ZW133_Ore,ZW133,Ore,0.000818285714285718,B
4B,0.968344,20,0.985,M,Control,2,ZW133_Ore,ZW133,Ore,0.0008328,B
4B,0.998578,20,1.014986,M,Rotenone,9,ZW133_Ore,ZW133,Ore,0.000820399999999999,B
4B,1.007564,19,1.030626,F,Control,9,ZW133_Ore,ZW133,Ore,0.00121378947368422,B
4B,0.99554,5,1.002576,F,Control,2,ZW133_Ore,ZW133,Ore,0.00140719999999999,B
4B,0.993982,22,1.021594,F,Control,9,ZW133_Ore,ZW133,Ore,0.0012550909090909,B
4B,0.986264,19,1.001146,M,Control,2,ZW133_Ore,ZW133,Ore,0.00078326315789474,B
5A,1.040776,15,1.05974,F,Control,3,ZW09_Ore,ZW09,Ore,0.00126426666666667,A
5A,1.044218,18,1.068576,F,Rotenone,3,ZW09_Ore,ZW09,Ore,0.00135322222222222,A
5A,1.04016,19,1.065476,F,Control,3,ZW09_Ore,ZW09,Ore,0.00133242105263159,A
5A,0.998094,17,1.013112,M,Control,3,ZW09_Ore,ZW09,Ore,0.000883411764705881,A
5A,1.034394,17,1.048952,M,Rotenone,3,ZW09_Ore,ZW09,Ore,0.000856352941176475,A
5A,1.027354,19,1.043336,M,Rotenone,3,ZW09_Ore,ZW09,Ore,0.000841157894736839,A
5A,1.041922,11,1.056594,F,Rotenone,3,ZW09_Ore,ZW09,Ore,0.00133381818181818,A
5A,1.005424,16,1.018966,M,Control,3,ZW09_Ore,ZW09,Ore,0.000846374999999996,A
5B,1.030156,14,1.046846,F,Rotenone,5,ZW09_Ore,ZW09,Ore,0.00119214285714285,B
5B,1.000486,11,1.008752,M,Rotenone,5,ZW09_Ore,ZW09,Ore,0.000751454545454555,B
5B,1.023762,14,1.041384,F,Rotenone,5,ZW09_Ore,ZW09,Ore,0.00125871428571429,B
5B,0.998584,11,1.006904,M,Rotenone,5,ZW09_Ore,ZW09,Ore,0.000756363636363636,B
5B,1.004748,5,1.008576,M,Rotenone,4,ZW09_Ore,ZW09,Ore,0.000765599999999988,B
5B,1.00821,12,1.01735,M,Rotenone,5,ZW09_Ore,ZW09,Ore,0.00076166666666666,B
5B,1.027576,13,1.04202,F,Rotenone,5,ZW09_Ore,ZW09,Ore,0.00111107692307692,B
5B,0.99596,14,1.011366,F,Control,5,ZW09_Ore,ZW09,Ore,0.00110042857142857,B
5B,1.044518,8,1.054978,F,Rotenone,3,ZW09_Ore,ZW09,Ore,0.00130749999999999,B
5B,0.96425,13,0.97391,M,Control,5,ZW09_Ore,ZW09,Ore,0.000743076923076923,B
5B,1.023434,11,1.037658,F,Control,4,ZW09_Ore,ZW09,Ore,0.00129309090909091,B
5B,1.047654,5,1.054422,F,Rotenone,3,ZW09_Ore,ZW09,Ore,0.00135359999999998,B
5B,1.035598,12,1.050246,F,Control,3,ZW09_Ore,ZW09,Ore,0.00122066666666667,B
5B,1.038824,19,1.06322,F,Control,3,ZW09_Ore,ZW09,Ore,0.001284,B
5B,1.00444,5,1.00806,M,Rotenone,4,ZW09_Ore,ZW09,Ore,0.000723999999999991,B
5B,1.000046,4,1.003292,M,Rotenone,4,ZW09_Ore,ZW09,Ore,0.000811500000000021,B
5B,1.028106,6,1.035266,F,Rotenone,4,ZW09_Ore,ZW09,Ore,0.00119333333333334,B
5B,1.01922,10,1.031072,F,Control,4,ZW09_Ore,ZW09,Ore,0.0011852,B
5B,1.000614,15,1.017456,F,Control,5,ZW09_Ore,ZW09,Ore,0.0011228,B
5B,1.01048,11,1.024612,F,Control,4,ZW09_Ore,ZW09,Ore,0.00128472727272728,B
5B,1.018078,6,1.025702,F,Rotenone,4,ZW09_Ore,ZW09,Ore,0.00127066666666664,B
5B,0.97084,13,0.98029,M,Control,5,ZW09_Ore,ZW09,Ore,0.000726923076923074,B
5B,0.968792,11,0.977678,M,Control,4,ZW09_Ore,ZW09,Ore,0.000807818181818187,B
5B,0.995708,14,1.01074,F,Control,5,ZW09_Ore,ZW09,Ore,0.00107371428571428,B
5B,1.01048,15,1.023526,M,Control,3,ZW09_Ore,ZW09,Ore,0.000869733333333326,B
5B,0.950944,12,0.960682,M,Control,4,ZW09_Ore,ZW09,Ore,0.000811500000000002,B
5B,1.028436,7,1.034526,M,Rotenone,3,ZW09_Ore,ZW09,Ore,0.000870000000000022,B
5B,1.028464,6,1.033794,M,Rotenone,3,ZW09_Ore,ZW09,Ore,0.000888333333333343,B
5B,0.974604,14,0.984904,M,Control,5,ZW09_Ore,ZW09,Ore,0.000735714285714284,B
5B,1.02235,7,1.030536,F,Rotenone,4,ZW09_Ore,ZW09,Ore,0.00116942857142854,B
5B,0.95096,12,0.96026,M,Control,4,ZW09_Ore,ZW09,Ore,0.000774999999999998,B
6A,1.010712,5,1.016344,F,Control,4,ZH42_Ore,ZH42,Ore,0.00112639999999997,A
6A,1.027678,6,1.034916,F,Control,4,ZH42_Ore,ZH42,Ore,0.00120633333333331,A
6A,1.006054,13,1.015338,M,Rotenone,4,ZH42_Ore,ZH42,Ore,0.000714153846153852,A
6A,0.978304,9,0.98462,M,Control,4,ZH42_Ore,ZH42,Ore,0.000701777777777789,A
6A,0.95314,10,0.958958,M,Control,4,ZH42_Ore,ZH42,Ore,0.000581799999999999,A
6A,1.014926,11,1.02749,F,Rotenone,4,ZH42_Ore,ZH42,Ore,0.00114218181818182,A
6A,0.959544,10,0.965894,M,Control,4,ZH42_Ore,ZH42,Ore,0.000635000000000008,A
6A,1.011626,14,1.021538,M,Rotenone,4,ZH42_Ore,ZH42,Ore,0.00070800000000001,A
6A,1.018684,6,1.025898,F,Control,4,ZH42_Ore,ZH42,Ore,0.00120233333333334,A
6A,1.006618,13,1.015808,M,Rotenone,4,ZH42_Ore,ZH42,Ore,0.000706923076923079,A
6A,1.02325,10,1.035994,F,Rotenone,4,ZH42_Ore,ZH42,Ore,0.00127440000000001,A
6A,1.018916,10,1.030648,F,Rotenone,4,ZH42_Ore,ZH42,Ore,0.00117320000000001,A
6B,1.02452,13,1.041256,F,Rotenone,4,ZH42_Ore,ZH42,Ore,0.0012873846153846,B
6B,0.952882,6,0.957838,M,Control,4,ZH42_Ore,ZH42,Ore,0.000825999999999993,B
6B,0.998502,13,1.008646,M,Rotenone,4,ZH42_Ore,ZH42,Ore,0.000780307692307687,B
6B,1.018678,5,1.026138,F,Control,4,ZH42_Ore,ZH42,Ore,0.001492,B
6B,1.031954,5,1.03902,F,Control,4,ZH42_Ore,ZH42,Ore,0.0014132,B
6B,1.026516,5,1.033386,F,Control,4,ZH42_Ore,ZH42,Ore,0.00137399999999999,B
6B,0.959352,6,0.964262,M,Control,4,ZH42_Ore,ZH42,Ore,0.000818333333333328,B
6B,0.998792,13,1.009418,M,Rotenone,4,ZH42_Ore,ZH42,Ore,0.000817384615384609,B
6B,1.00209,13,1.011746,M,Rotenone,4,ZH42_Ore,ZH42,Ore,0.000742769230769239,B
6B,0.967514,6,0.972506,M,Control,4,ZH42_Ore,ZH42,Ore,0.000831999999999999,B
6B,1.023578,13,1.041188,F,Rotenone,4,ZH42_Ore,ZH42,Ore,0.00135461538461538,B
6B,1.02446,13,1.034564,F,Rotenone,4,ZH42_Ore,ZH42,Ore,0.000777230769230778,B
7A,0.993698,21,1.018874,F,Control,9,ZH33_Ore,ZH33,Ore,0.00119885714285715,A
7A,0.956324,21,0.971998,M,Control,9,ZH33_Ore,ZH33,Ore,0.000746380952380956,A
7A,0.967446,18,0.981686,M,Control,9,ZH33_Ore,ZH33,Ore,0.000791111111111107,A
7A,0.997638,19,1.012444,M,Rotenone,9,ZH33_Ore,ZH33,Ore,0.00077926315789473,A
7A,1.005944,19,1.020946,M,Rotenone,9,ZH33_Ore,ZH33,Ore,0.000789578947368419,A
7A,1.018532,10,1.029388,F,Rotenone,2,ZH33_Ore,ZH33,Ore,0.0010856,A
7A,1.029868,18,1.0518,F,Rotenone,9,ZH33_Ore,ZH33,Ore,0.00121844444444445,A
7A,1.003084,19,1.027494,F,Control,9,ZH33_Ore,ZH33,Ore,0.00128473684210525,A
7A,1.018296,20,1.041792,F,Rotenone,9,ZH33_Ore,ZH33,Ore,0.0011748,A
7A,0.956194,18,0.970786,M,Control,2,ZH33_Ore,ZH33,Ore,0.000810666666666669,A
7A,1.018618,13,1.033992,F,Rotenone,2,ZH33_Ore,ZH33,Ore,0.00118261538461538,A
7A,1.017884,22,1.04246,F,Rotenone,9,ZH33_Ore,ZH33,Ore,0.00111709090909091,A
7A,1.005378,18,1.019718,M,Rotenone,2,ZH33_Ore,ZH33,Ore,0.000796666666666655,A
7A,0.955372,19,0.969162,M,Control,2,ZH33_Ore,ZH33,Ore,0.000725789473684209,A
7A,0.958736,16,0.969948,M,Control,9,ZH33_Ore,ZH33,Ore,0.00070075,A
7A,1.001898,10,1.014998,F,Control,2,ZH33_Ore,ZH33,Ore,0.00131000000000001,A
7A,1.007184,16,1.02655,F,Control,9,ZH33_Ore,ZH33,Ore,0.001210375,A
7A,1.003288,18,1.01713,M,Rotenone,9,ZH33_Ore,ZH33,Ore,0.000769000000000007,A
7A,0.9989,6,1.006102,F,Control,2,ZH33_Ore,ZH33,Ore,0.00120033333333334,A
7A,1.000994,12,1.010708,M,Rotenone,2,ZH33_Ore,ZH33,Ore,0.0008095,A
7B,0.953272,18,0.96835,M,Control,9,ZH33_Ore,ZH33,Ore,0.000837666666666669,B
7B,1.000984,5,1.007524,F,Control,2,ZH33_Ore,ZH33,Ore,0.001308,B
7B,1.00279,20,1.019878,M,Rotenone,9,ZH33_Ore,ZH33,Ore,0.0008544,B
7B,0.999462,20,1.015442,M,Rotenone,9,ZH33_Ore,ZH33,Ore,0.000799,B
7B,1.02296,14,1.037204,F,Rotenone,2,ZH33_Ore,ZH33,Ore,0.00101742857142857,B
7B,0.993894,13,1.00958,F,Control,2,ZH33_Ore,ZH33,Ore,0.00120661538461537,B
7B,0.966394,17,0.979868,M,Control,9,ZH33_Ore,ZH33,Ore,0.000792588235294117,B
7B,1.000742,18,1.022152,F,Control,9,ZH33_Ore,ZH33,Ore,0.00118944444444444,B
7B,1.040448,19,1.063668,F,Rotenone,9,ZH33_Ore,ZH33,Ore,0.0012221052631579,B
7B,0.999708,21,1.016872,M,Rotenone,9,ZH33_Ore,ZH33,Ore,0.000817333333333331,B
7B,1.023178,22,1.051376,F,Rotenone,9,ZH33_Ore,ZH33,Ore,0.00128172727272728,B
7B,0.967706,20,0.982378,M,Control,2,ZH33_Ore,ZH33,Ore,0.000733600000000001,B
7B,1.005584,6,1.01016,M,Rotenone,2,ZH33_Ore,ZH33,Ore,0.000762666666666652,B
7B,0.966288,17,0.979712,M,Control,9,ZH33_Ore,ZH33,Ore,0.000789647058823529,B
7B,1.014314,17,1.035268,F,Rotenone,9,ZH33_Ore,ZH33,Ore,0.00123258823529413,B
7B,0.947202,21,0.96251,M,Control,2,ZH33_Ore,ZH33,Ore,0.00072895238095238,B
7B,0.998444,20,1.00307,M,Rotenone,2,ZH33_Ore,ZH33,Ore,0.000231299999999995,B
7B,0.998028,15,1.01657,F,Control,9,ZH33_Ore,ZH33,Ore,0.00123613333333333,B
7B,0.997452,21,1.023438,F,Control,9,ZH33_Ore,ZH33,Ore,0.00123742857142857,B
7B,1.03086,13,1.045352,F,Rotenone,2,ZH33_Ore,ZH33,Ore,0.00111476923076923,B
8A,1.002492,11,1.015022,F,Control,6,ZH26_Ore,ZH26,Ore,0.00113909090909092,A
8A,1.02638,12,1.03972,F,Rotenone,6,ZH26_Ore,ZH26,Ore,0.00111166666666666,A
8A,0.986454,13,0.996994,M,Control,6,ZH26_Ore,ZH26,Ore,0.00081076923076923,A
8A,0.959242,13,0.968758,M,Control,6,ZH26_Ore,ZH26,Ore,0.000731999999999998,A
8A,0.96807,13,0.97833,M,Control,6,ZH26_Ore,ZH26,Ore,0.000789230769230773,A
8A,0.993534,10,1.004572,F,Control,6,ZH26_Ore,ZH26,Ore,0.0011038,A
8A,1.007752,12,1.015014,M,Rotenone,6,ZH26_Ore,ZH26,Ore,0.000605166666666675,A
8A,1.027198,12,1.040058,F,Rotenone,6,ZH26_Ore,ZH26,Ore,0.00107166666666666,A
8A,0.993582,11,1.006408,F,Control,6,ZH26_Ore,ZH26,Ore,0.001166,A
8A,1.03014,12,1.04315,F,Rotenone,6,ZH26_Ore,ZH26,Ore,0.00108416666666666,A
8A,0.999478,13,1.007436,M,Rotenone,6,ZH26_Ore,ZH26,Ore,0.000612153846153848,A
8A,0.996832,12,1.004964,M,Rotenone,6,ZH26_Ore,ZH26,Ore,0.00067766666666666,A
8B,0.998606,7,1.00509,M,Rotenone,5,ZH26_Ore,ZH26,Ore,0.000926285714285721,B
8B,1.027082,5,1.033144,F,Rotenone,5,ZH26_Ore,ZH26,Ore,0.0012124,B
8B,0.99651,8,1.0061,F,Control,5,ZH26_Ore,ZH26,Ore,0.00119875,B
8B,0.99186,8,1.00095,F,Control,5,ZH26_Ore,ZH26,Ore,0.00113625000000001,B
8B,1.004772,8,1.011386,M,Rotenone,5,ZH26_Ore,ZH26,Ore,0.000826749999999987,B
8B,0.97159,13,0.996264,M,Control,5,ZH26_Ore,ZH26,Ore,0.00189800000000001,B
8B,1.000192,5,1.006086,F,Rotenone,5,ZH26_Ore,ZH26,Ore,0.00117880000000001,B
8B,1.002944,8,1.01282,F,Control,5,ZH26_Ore,ZH26,Ore,0.0012345,B
8B,1.023134,5,1.029616,F,Rotenone,5,ZH26_Ore,ZH26,Ore,0.00129640000000002,B
8B,0.974836,14,0.985878,M,Control,5,ZH26_Ore,ZH26,Ore,0.000788714285714285,B
8B,1.011686,7,1.017294,M,Rotenone,5,ZH26_Ore,ZH26,Ore,0.000801142857142834,B
8B,0.985778,14,0.996292,M,Control,5,ZH26_Ore,ZH26,Ore,0.000750999999999994,B
9A,1.002176,14,1.011984,M,Rotenone,6,ZH23_Ore,ZH23,Ore,0.000700571428571431,A
9A,1.012006,9,1.022148,F,Rotenone,6,ZH23_Ore,ZH23,Ore,0.0011268888888889,A
9A,0.999344,12,1.010772,F,Control,6,ZH23_Ore,ZH23,Ore,0.000952333333333333,A
9A,0.950888,12,0.959322,M,Control,6,ZH23_Ore,ZH23,Ore,0.000702833333333338,A
9A,0.966042,12,0.973946,M,Control,6,ZH23_Ore,ZH23,Ore,0.000658666666666669,A
9A,1.0006,13,1.009244,M,Rotenone,6,ZH23_Ore,ZH23,Ore,0.000664923076923084,A
9A,1.002236,12,1.014324,F,Control,6,ZH23_Ore,ZH23,Ore,0.00100733333333334,A
9A,1.002876,12,1.015292,F,Control,6,ZH23_Ore,ZH23,Ore,0.00103466666666667,A
9A,1.010658,9,1.021172,F,Rotenone,6,ZH23_Ore,ZH23,Ore,0.00116822222222221,A
9A,0.956388,12,0.96469,M,Control,6,ZH23_Ore,ZH23,Ore,0.000691833333333336,A
9A,1.020532,10,1.031874,F,Rotenone,6,ZH23_Ore,ZH23,Ore,0.0011342,A
9A,0.996884,13,1.005882,M,Rotenone,6,ZH23_Ore,ZH23,Ore,0.000692153846153842,A
9B,0.966288,13,0.974716,M,Control,6,ZH23_Ore,ZH23,Ore,0.000648307692307692,B
9B,0.978906,13,0.98806,M,Control,6,ZH23_Ore,ZH23,Ore,0.000704153846153846,B
9B,0.967548,12,0.976332,M,Control,6,ZH23_Ore,ZH23,Ore,0.000732000000000001,B
9B,1.026432,9,1.037334,F,Rotenone,6,ZH23_Ore,ZH23,Ore,0.00121133333333333,B
9B,1.027384,9,1.037534,F,Rotenone,6,ZH23_Ore,ZH23,Ore,0.00112777777777776,B
9B,0.99896,11,1.010562,F,Control,6,ZH23_Ore,ZH23,Ore,0.00105472727272727,B
9B,1.000762,11,1.012632,F,Control,6,ZH23_Ore,ZH23,Ore,0.00107909090909091,B
9B,1.000786,11,1.01246,F,Control,6,ZH23_Ore,ZH23,Ore,0.00106127272727272,B
9B,0.998898,10,1.005588,M,Rotenone,6,ZH23_Ore,ZH23,Ore,0.000668999999999997,B
9B,1.005548,10,1.012494,M,Rotenone,6,ZH23_Ore,ZH23,Ore,0.00069459999999999,B
9B,1.004934,10,1.012212,M,Rotenone,6,ZH23_Ore,ZH23,Ore,0.00072779999999999,B
9B,1.01847,10,1.03003,F,Rotenone,6,ZH23_Ore,ZH23,Ore,0.001156,B
Ore,1.015456,8,1.025802,F,Rotenone,4,Ore_Ore,Ore,Ore,0.00129325000000002,parental
Ore,1.023318,8,1.03134,F,Rotenone,2,Ore_Ore,Ore,Ore,0.00100275,parental
Ore,1.022786,14,1.043332,F,Rotenone,6,Ore_Ore,Ore,Ore,0.00146757142857143,parental
Ore,1.002376,7,1.011744,F,Control,7,Ore_Ore,Ore,Ore,0.00133828571428572,parental
Ore,0.997462,7,1.006556,F,Control,7,Ore_Ore,Ore,Ore,0.00129914285714286,parental
Ore,1.00419,14,1.019678,F,Rotenone,6,Ore_Ore,Ore,Ore,0.00110628571428573,parental
Ore,0.99922,9,1.010752,F,Control,2,Ore_Ore,Ore,Ore,0.00128133333333334,parental
Ore,1.013246,9,1.024934,F,Rotenone,4,Ore_Ore,Ore,Ore,0.00129866666666666,parental
Ore,1.023764,8,1.034362,F,Rotenone,4,Ore_Ore,Ore,Ore,0.00132475000000001,parental
Ore,0.968878,12,0.978306,M,Control,5,Ore_Ore,Ore,Ore,0.000785666666666666,parental
Ore,0.96575,16,0.980386,M,Control,1,Ore_Ore,Ore,Ore,0.000914749999999999,parental
Ore,0.99635,7,1.005942,F,Control,7,Ore_Ore,Ore,Ore,0.0013702857142857,parental
Ore,1.015022,15,1.03227,F,Rotenone,6,Ore_Ore,Ore,Ore,0.00114986666666666,parental
Ore,1.006872,14,1.01811,M,Rotenone,5,Ore_Ore,Ore,Ore,0.000802714285714291,parental
Ore,0.956164,14,0.966934,M,Control,7,Ore_Ore,Ore,Ore,0.00076928571428571,parental
Ore,1.002824,13,1.013622,M,Rotenone,4,Ore_Ore,Ore,Ore,0.000830615384615391,parental
Ore,0.99895,15,1.010328,M,Rotenone,7,Ore_Ore,Ore,Ore,0.000758533333333326,parental
Ore,0.9783,13,0.988296,M,Control,5,Ore_Ore,Ore,Ore,0.000768923076923077,parental
Ore,1.030464,15,1.045782,M,Rotenone,1,Ore_Ore,Ore,Ore,0.0010212,parental
Ore,1.00627,13,1.016342,M,Rotenone,5,Ore_Ore,Ore,Ore,0.000774769230769237,parental
Ore,1.003158,12,1.018852,F,Control,2,Ore_Ore,Ore,Ore,0.00130783333333334,parental
Ore,0.966582,12,0.976108,M,Control,5,Ore_Ore,Ore,Ore,0.000793833333333327,parental
Ore,1.018886,5,1.026482,F,Control,4,Ore_Ore,Ore,Ore,0.00151919999999999,parental
Ore,0.991978,13,1.005698,F,Control,6,Ore_Ore,Ore,Ore,0.00105538461538461,parental
Ore,0.996874,12,1.010268,F,Control,6,Ore_Ore,Ore,Ore,0.00111616666666666,parental
Ore,0.948016,9,0.956662,M,Control,4,Ore_Ore,Ore,Ore,0.000960666666666671,parental
Ore,0.996184,15,1.013846,F,Control,1,Ore_Ore,Ore,Ore,0.00117746666666667,parental
Ore,0.997034,13,1.006624,M,Rotenone,5,Ore_Ore,Ore,Ore,0.000737692307692307,parental
Ore,0.953354,9,0.960824,M,Control,4,Ore_Ore,Ore,Ore,0.000829999999999997,parental
Ore,0.998316,8,1.013318,M,Rotenone,2,Ore_Ore,Ore,Ore,0.00187524999999999,parental
Ore,1.010632,6,1.016794,F,Rotenone,2,Ore_Ore,Ore,Ore,0.001027,parental
Ore,1.004124,13,1.016556,M,Rotenone,1,Ore_Ore,Ore,Ore,0.000956307692307692,parental
Ore,1.000928,13,1.017328,F,Control,1,Ore_Ore,Ore,Ore,0.00126153846153846,parental
Ore,1.012208,12,1.019666,F,Rotenone,1,Ore_Ore,Ore,Ore,0.000621499999999997,parental
Ore,0.99349,13,1.00825,F,Control,6,Ore_Ore,Ore,Ore,0.00113538461538462,parental
Ore,1.007312,13,1.02205,F,Control,5,Ore_Ore,Ore,Ore,0.0011336923076923,parental
Ore,1.00414,6,1.012146,F,Control,4,Ore_Ore,Ore,Ore,0.00133433333333333,parental
Ore,0.95318,13,0.963488,M,Control,7,Ore_Ore,Ore,Ore,0.000792923076923076,parental
Ore,0.974566,13,0.984518,M,Control,7,Ore_Ore,Ore,Ore,0.000765538461538459,parental
Ore,0.995436,20,1.009432,M,Rotenone,2,Ore_Ore,Ore,Ore,0.000699800000000006,parental
Ore,0.995548,13,1.01129,F,Control,5,Ore_Ore,Ore,Ore,0.00121092307692308,parental
Ore,0.967894,19,0.981974,M,Control,1,Ore_Ore,Ore,Ore,0.000741052631578946,parental
Ore,1.00543,14,1.015808,M,Rotenone,7,Ore_Ore,Ore,Ore,0.000741285714285714,parental
Ore,1.013572,11,1.02456,F,Rotenone,5,Ore_Ore,Ore,Ore,0.000998909090909091,parental
Ore,1.0155,4,1.036312,F,Rotenone,1,Ore_Ore,Ore,Ore,0.00520299999999996,parental
Ore,0.978226,17,0.990614,M,Control,2,Ore_Ore,Ore,Ore,0.000728705882352938,parental
Ore,1.027592,6,1.036262,F,Control,4,Ore_Ore,Ore,Ore,0.00144499999999999,parental
Ore,0.968898,12,0.977686,M,Control,6,Ore_Ore,Ore,Ore,0.000732333333333335,parental
Ore,1.00447,7,1.013734,F,Rotenone,7,Ore_Ore,Ore,Ore,0.00132342857142856,parental
Ore,1.025234,7,1.03483,F,Rotenone,7,Ore_Ore,Ore,Ore,0.00137085714285713,parental
Ore,1.018178,12,1.030704,F,Rotenone,5,Ore_Ore,Ore,Ore,0.00104383333333334,parental
Ore,0.995674,12,1.005546,M,Rotenone,4,Ore_Ore,Ore,Ore,0.000822666666666675,parental
Ore,0.959118,18,0.972742,M,Control,2,Ore_Ore,Ore,Ore,0.000756888888888887,parental
Ore,1.008756,14,1.020232,M,Rotenone,7,Ore_Ore,Ore,Ore,0.000819714285714289,parental
Ore,0.953678,12,0.962806,M,Control,6,Ore_Ore,Ore,Ore,0.000760666666666669,parental
Ore,1.00509,12,1.014956,M,Rotenone,4,Ore_Ore,Ore,Ore,0.000822166666666661,parental
Ore,1.003164,12,1.011858,M,Rotenone,6,Ore_Ore,Ore,Ore,0.000724499999999998,parental
Ore,1.015264,11,1.02732,F,Rotenone,5,Ore_Ore,Ore,Ore,0.00109600000000001,parental
Ore,1.00101,12,1.009706,M,Rotenone,6,Ore_Ore,Ore,Ore,0.00072466666666667,parental
Ore,1.017774,7,1.02688,F,Rotenone,7,Ore_Ore,Ore,Ore,0.00130085714285715,parental
Ore,1.001016,11,1.008784,M,Rotenone,6,Ore_Ore,Ore,Ore,0.000706181818181818,parental
Ore,1.002332,12,1.016106,F,Control,5,Ore_Ore,Ore,Ore,0.00114783333333333,parental
Ore,0.963696,10,0.971994,M,Control,4,Ore_Ore,Ore,Ore,0.000829800000000003,parental
Ore,0.966078,12,0.97446,M,Control,6,Ore_Ore,Ore,Ore,0.0006985,parental
